Í58*22
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:1:0,000000:0:	:2:0,000000:0:	:24:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:14:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:24:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:23:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:0:0,000000:0:	:1:0,000000:0:	:2:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:25:0,000000:0:	:1:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:1:0,000000:0:	:2:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:24:0,000000:0:	:14:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:25:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:24:0,000000:0:	:20:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:24:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:25:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:4:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:1:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:4:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:1:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:4:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:14:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
	:0:0,000000:0:	:19:0,000000:0:	:0:0,000000:0:	:4:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	
	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:22:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	
(1;0)
0.08
28
---- FALL-FESTIVAL ----
Í58*22
	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	
	:21:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:24:0,000000:0:	:14:0,000000:0:	:24:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	
	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:23:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:2:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	
	:1:0,000000:0:	:2:0,000000:0:	:27:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:24:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:2:0,000000:0:	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	
	:1:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:27:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	
	:1:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:2:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:14:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:24:0,000000:0:	:23:0,000000:0:	
	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:27:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:23:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	
	:0:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:1:0,000000:0:	:23:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	
	:0:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:25:0,000000:0:	:0:0,000000:0:	:24:0,000000:0:	:27:0,000000:0:	:27:0,000000:0:	:27:0,000000:0:	:27:0,000000:0:	
	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:0:0,000000:0:	:25:0,000000:0:	:27:0,000000:0:	:27:0,000000:0:	:27:0,000000:0:	:27:0,000000:0:	
	:21:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:10:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:23:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	:35:0,000000:0:	:36:0,000000:0:	
	:0:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	
	:1:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:14:0,000000:0:	
	:2:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	
	:2:0,000000:0:	:23:0,000000:0:	:14:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:14:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:1:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	
	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:14:0,000000:0:	:23:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	:2:0,000000:0:	
